,product_name,rating,description,comment
3014,SKINN by TITAN Steele - Single Pack Eau de Parfum - 20 ml  (For Men),5,"Steele creates a magnetic impression that combines charisma with confidence. The explosive fresh accords enhanced with earthy spices evoke an enviable, yet effortless charm. This perfume bottles a larger than life seduction with charismatic woody undertones, sharp hints of pepper and the unique class of vanilla. The top notes reveal a very powerful, explosive fresh accord of sparkling, fizzy citrus as bergamot and pink grapefruit essences, are blended with an original fruity green rhubarb note. These top notes enhance the magnetic effect of this fragrance from the beginning. The heart evokes elegance and movement thanks to the duo of a spicy original accord of pink pepper, pimento, nutmeg mixed with the floral notes of geranium, and woody note. The complex background and dry down evoke extremely refined seductiveness thanks to the woody undertones of cedar wood that are blended with smoky touches of patchouli, sweet vanilla, praline, benzoin, leather, and rich roasted tonka beans. It is skin-friendly since it is dermatologically tested.",Best Perfume with Long lasting(4-6) and awsme smell
3015,SKINN by TITAN Steele - Single Pack Eau de Parfum - 20 ml  (For Men),5,"Steele creates a magnetic impression that combines charisma with confidence. The explosive fresh accords enhanced with earthy spices evoke an enviable, yet effortless charm. This perfume bottles a larger than life seduction with charismatic woody undertones, sharp hints of pepper and the unique class of vanilla. The top notes reveal a very powerful, explosive fresh accord of sparkling, fizzy citrus as bergamot and pink grapefruit essences, are blended with an original fruity green rhubarb note. These top notes enhance the magnetic effect of this fragrance from the beginning. The heart evokes elegance and movement thanks to the duo of a spicy original accord of pink pepper, pimento, nutmeg mixed with the floral notes of geranium, and woody note. The complex background and dry down evoke extremely refined seductiveness thanks to the woody undertones of cedar wood that are blended with smoky touches of patchouli, sweet vanilla, praline, benzoin, leather, and rich roasted tonka beans. It is skin-friendly since it is dermatologically tested.",good one
3016,MyGlamm LIT XOXO Fragrance-Sassy Perfume - 25 ml  (For Women),5,"Notes of love, now in a bottle! Featuring - MyGlamm XOXO LIT Fragrance Range, limited edition of mystique perfumes crafted for every type of love. Spark a conversation of love that reflects your persona — bold & passionate, coy & dreamy-eyed or a sucker for spontaneity. For whatever your language of love may be, these 5 enchanting fragrances sets will have your back. Flirt with ‘em all or spritz your fave muse on the way to meet your significant other! Mark your first impression with a sweet love note and leave the aromatic signature blend lingering as you depart.",Smells fresh and it is worth the price!
3017,MyGlamm LIT XOXO Fragrance-Sassy Perfume - 25 ml  (For Women),5,"Notes of love, now in a bottle! Featuring - MyGlamm XOXO LIT Fragrance Range, limited edition of mystique perfumes crafted for every type of love. Spark a conversation of love that reflects your persona — bold & passionate, coy & dreamy-eyed or a sucker for spontaneity. For whatever your language of love may be, these 5 enchanting fragrances sets will have your back. Flirt with ‘em all or spritz your fave muse on the way to meet your significant other! Mark your first impression with a sweet love note and leave the aromatic signature blend lingering as you depart.",Supper product nd lomg lasting with sweet France
3018,MyGlamm LIT XOXO Fragrance-Sassy Perfume - 25 ml  (For Women),5,"Notes of love, now in a bottle! Featuring - MyGlamm XOXO LIT Fragrance Range, limited edition of mystique perfumes crafted for every type of love. Spark a conversation of love that reflects your persona — bold & passionate, coy & dreamy-eyed or a sucker for spontaneity. For whatever your language of love may be, these 5 enchanting fragrances sets will have your back. Flirt with ‘em all or spritz your fave muse on the way to meet your significant other! Mark your first impression with a sweet love note and leave the aromatic signature blend lingering as you depart.",Lovely fragrance
3019,MyGlamm LIT XOXO Fragrance-Sassy Perfume - 25 ml  (For Women),1,"Notes of love, now in a bottle! Featuring - MyGlamm XOXO LIT Fragrance Range, limited edition of mystique perfumes crafted for every type of love. Spark a conversation of love that reflects your persona — bold & passionate, coy & dreamy-eyed or a sucker for spontaneity. For whatever your language of love may be, these 5 enchanting fragrances sets will have your back. Flirt with ‘em all or spritz your fave muse on the way to meet your significant other! Mark your first impression with a sweet love note and leave the aromatic signature blend lingering as you depart.",Bad
3020,MyGlamm LIT XOXO Fragrance-Sassy Perfume - 25 ml  (For Women),5,"Notes of love, now in a bottle! Featuring - MyGlamm XOXO LIT Fragrance Range, limited edition of mystique perfumes crafted for every type of love. Spark a conversation of love that reflects your persona — bold & passionate, coy & dreamy-eyed or a sucker for spontaneity. For whatever your language of love may be, these 5 enchanting fragrances sets will have your back. Flirt with ‘em all or spritz your fave muse on the way to meet your significant other! Mark your first impression with a sweet love note and leave the aromatic signature blend lingering as you depart.",Good
3021,MyGlamm LIT XOXO Fragrance-Sassy Perfume - 25 ml  (For Women),5,"Notes of love, now in a bottle! Featuring - MyGlamm XOXO LIT Fragrance Range, limited edition of mystique perfumes crafted for every type of love. Spark a conversation of love that reflects your persona — bold & passionate, coy & dreamy-eyed or a sucker for spontaneity. For whatever your language of love may be, these 5 enchanting fragrances sets will have your back. Flirt with ‘em all or spritz your fave muse on the way to meet your significant other! Mark your first impression with a sweet love note and leave the aromatic signature blend lingering as you depart.",Very good
3022,MyGlamm LIT XOXO Fragrance-Sassy Perfume - 25 ml  (For Women),5,"Notes of love, now in a bottle! Featuring - MyGlamm XOXO LIT Fragrance Range, limited edition of mystique perfumes crafted for every type of love. Spark a conversation of love that reflects your persona — bold & passionate, coy & dreamy-eyed or a sucker for spontaneity. For whatever your language of love may be, these 5 enchanting fragrances sets will have your back. Flirt with ‘em all or spritz your fave muse on the way to meet your significant other! Mark your first impression with a sweet love note and leave the aromatic signature blend lingering as you depart.",not bad it's gud 🧸
3023,MyGlamm LIT XOXO Fragrance-Sassy Perfume - 25 ml  (For Women),5,"Notes of love, now in a bottle! Featuring - MyGlamm XOXO LIT Fragrance Range, limited edition of mystique perfumes crafted for every type of love. Spark a conversation of love that reflects your persona — bold & passionate, coy & dreamy-eyed or a sucker for spontaneity. For whatever your language of love may be, these 5 enchanting fragrances sets will have your back. Flirt with ‘em all or spritz your fave muse on the way to meet your significant other! Mark your first impression with a sweet love note and leave the aromatic signature blend lingering as you depart.",Superbbbb.. Nice fragrance..
3024,MyGlamm LIT XOXO Fragrance-Sassy Perfume - 25 ml  (For Women),4,"Notes of love, now in a bottle! Featuring - MyGlamm XOXO LIT Fragrance Range, limited edition of mystique perfumes crafted for every type of love. Spark a conversation of love that reflects your persona — bold & passionate, coy & dreamy-eyed or a sucker for spontaneity. For whatever your language of love may be, these 5 enchanting fragrances sets will have your back. Flirt with ‘em all or spritz your fave muse on the way to meet your significant other! Mark your first impression with a sweet love note and leave the aromatic signature blend lingering as you depart.",Nice
